page	line	cell	char	area	sw	sw90	emax	width	area_ratio	sw_ratio	bold	n_same	x	y
78	9	540	s	583	3.96	6.32	10.00	36	1.022	1.027	0	43	1098	1576
78	9	576	t	415	3.59	6.00	10.00	35	1.255	1.045	0	64	1134	1576
78	9	611	r	445	3.80	6.00	8.49	37	1.142	0.970	0	47	1169	1576
78	9	648	y	607	3.97	6.32	10.00	40	1.030	1.011	0	19	1206	1576
78	9	726	i	359	3.51	6.00	8.00	29	6.067	0.997	0	63	1284	1576
78	9	755	n	502	3.77	6.00	10.77	39	1.134	0.925	0	61	1313	1576
78	9	833	i	391	3.56	6.00	8.49	30	6.608	0.997	0	63	1391	1576
78	9	863	t	376	3.58	6.00	10.00	30	1.137	1.045	0	64	1421	1576
78	9	893	s	577	3.93	6.00	8.94	30	1.012	0.974	0	43	1451	1576
78	9	963	c	412	3.45	5.66	6.32	32	0.849	0.772	0	31	1521	1576
78	9	995	u	524	3.71	6.00	8.25	46	0.962	1.000	0	12	1553	1576
78	9	1041	r	434	3.76	6.00	8.49	39	1.114	0.970	0	47	1599	1576
78	9	1080	r	428	3.73	6.00	8.49	37	1.098	0.970	0	47	1638	1576
78	9	1117	e	514	3.65	6.00	10.00	38	1.077	0.967	0	98	1675	1576
78	9	1155	n	484	3.67	6.00	10.00	39	1.094	0.925	0	61	1713	1576
78	9	1194	t	388	3.44	5.66	8.94	31	1.173	0.986	0	64	1752	1576
78	11	0	t	295	3.21	5.66	7.21	23	0.892	0.986	0	64	558	1791
78	11	23	h	265	3.54	6.00	8.94	26	0.576	1.101	0	31	581	1791
78	11	49	e	545	3.78	6.00	10.00	34	1.142	0.967	0	98	607	1791
78	11	114	s	597	4.03	6.32	10.00	35	1.047	1.027	0	43	672	1791
78	11	149	e	537	3.74	6.00	10.00	34	1.125	0.967	0	98	707	1791
78	11	183	r	445	3.84	6.00	8.49	38	1.142	0.970	0	47	741	1791
78	11	221	v	463	3.97	6.32	10.00	41	1.096	0.849	0	17	779	1791
78	11	262	i	386	3.68	6.00	10.00	31	6.523	0.997	0	63	820	1791
78	11	293	c	436	3.56	5.66	7.21	34	0.898	0.772	0	31	851	1791
78	11	327	e	541	3.76	6.00	10.00	35	1.133	0.967	0	98	885	1791
78	11	391	o	493	3.74	6.00	8.00	34	10.841	1.019	0	61	949	1791
78	11	425	f	506	3.65	6.00	10.00	34	0.864	1.012	0	19	983	1791
78	11	489	a	551	3.45	5.66	8.00	38	1.117	0.988	0	46	1047	1791
78	11	527	n	492	3.76	6.29	10.00	41	1.112	0.970	0	61	1085	1791
78	11	596	u	562	3.80	6.00	10.00	44	1.031	1.000	0	12	1154	1791
78	11	640	b	521	3.56	6.00	8.25	37	0.791	0.893	0	11	1198	1791
78	11	677	e	516	3.62	6.00	8.94	35	1.081	0.967	0	98	1235	1791
78	11	712	r	445	3.80	6.00	8.25	36	1.142	0.970	0	47	1270	1791
78	11	776	c	413	3.45	5.66	7.21	32	0.851	0.772	0	31	1334	1791
78	11	808	l	452	3.75	6.00	8.25	35	0.867	0.801	0	26	1366	1791
78	11	843	a	537	3.44	5.66	8.00	40	1.089	0.988	0	46	1401	1791
78	11	883	s	588	3.93	6.32	8.94	37	1.031	1.027	0	43	1441	1791
78	11	920	s	567	3.91	6.00	10.00	37	0.994	0.974	0	43	1478	1791
78	11	987	o	449	3.49	5.66	7.21	33	9.873	0.961	0	61	1545	1791
78	11	1020	f	482	3.54	5.66	10.00	35	0.823	0.954	0	19	1578	1791
78	11	1082	b	534	3.48	5.66	8.49	42	0.811	0.842	0	11	1640	1791
78	11	1124	a	528	3.42	5.66	7.21	42	1.071	0.988	0	46	1682	1791
78	11	1166	n	480	3.65	6.00	10.00	41	1.085	0.925	0	61	1724	1791
78	11	1207	k	668	3.88	6.32	8.49	42	0.884	0.791	0	3	1765	1791
78	11	1249	s	553	3.79	6.00	8.94	39	0.970	0.974	0	43	1807	1791
78	11	1288	t	396	3.46	5.66	8.49	33	1.197	0.986	0	64	1846	1791
78	11	1321	e	500	3.58	6.00	8.94	38	1.047	0.967	0	98	1879	1791
78	11	1359	r	421	3.66	6.00	8.00	38	1.080	0.970	0	47	1917	1791
78	11	1397	s	561	3.81	6.00	8.94	34	0.984	0.974	0	43	1955	1791
78	11	1461	w	562	3.74	6.29	10.00	42	0.862	1.009	0	10	2019	1791
78	11	1503	h	478	3.11	4.47	7.21	47	1.040	0.821	0	31	2061	1791
78	11	1550	o	444	3.49	5.66	6.32	33	9.764	0.961	0	61	2108	1791
78	11	1612	p	572	3.36	5.66	8.25	37	1.042	1.000	0	16	2170	1791
78	11	1649	r	414	3.66	6.00	8.00	37	1.062	0.970	0	47	2207	1791
78	11	1686	o	456	3.52	5.66	7.21	37	10.027	0.961	0	61	2244	1791
78	11	1723	f	651	3.48	6.00	8.49	36	1.111	1.012	0	19	2281	1791
78	11	1759	i	87	3.44	6.00	6.00	21	1.470	0.997	0	63	2317	1791
78	11	1780	t	354	3.42	5.66	8.49	25	1.070	0.986	0	64	2338	1791
78	11	1833	f	475	3.57	6.00	10.00	33	0.811	1.012	0	19	2391	1791
78	11	1866	r	414	3.60	6.00	8.25	37	1.062	0.970	0	47	2424	1791
78	11	1903	o	422	3.35	5.66	7.21	36	9.280	0.961	0	61	2461	1791
78	11	1939	m	652	3.58	6.00	8.94	49	0.769	0.917	0	18	2497	1791
78	11	2019	w	532	3.61	6.00	10.00	44	0.816	0.962	0	10	2577	1791
78	11	2063	a	485	3.19	4.47	7.21	40	0.984	0.781	0	46	2621	1791
78	11	2103	r	329	3.43	5.66	7.21	28	0.844	0.914	0	47	2661	1791
78	11	2131	,	306	4.61	8.12	12.17	22	1.052	0.799	0	7	2689	1791
78	11	2184	p	534	3.27	5.66	8.00	39	0.972	1.000	0	16	2742	1791
78	11	2223	o	415	3.33	5.66	6.32	35	9.126	0.961	0	61	2781	1791
78	11	2258	v	386	3.56	6.00	10.00	39	0.914	0.805	0	17	2816	1791
78	11	2297	e	465	3.44	5.66	8.49	37	0.974	0.912	0	98	2855	1791
78	11	2334	r	388	3.50	6.00	7.21	36	0.996	0.970	0	47	2892	1791
78	11	2370	t	352	3.27	4.47	8.49	35	1.064	0.779	0	64	2928	1791
78	11	2405	y	493	3.46	6.00	10.00	39	0.837	0.959	0	19	2963	1791
78	12	0	a	448	3.55	6.00	10.00	34	0.909	1.048	0	46	558	1900
78	12	34	n	254	3.87	7.21	10.77	27	0.574	1.112	0	61	592	1900
78	12	61	d	532	3.42	5.66	8.49	37	1.032	1.030	0	18	619	1900
78	12	130	m	733	3.91	6.32	10.00	48	0.865	0.967	0	18	688	1900
78	12	178	i	380	3.63	6.00	8.49	35	6.422	0.997	0	63	736	1900
78	12	213	s	585	3.96	6.32	8.94	34	1.026	1.027	0	43	771	1900
78	12	247	e	545	3.80	6.00	10.00	37	1.142	0.967	0	98	805	1900
78	12	284	r	447	3.79	6.00	8.49	38	1.147	0.970	0	47	842	1900
78	12	322	y	620	3.97	6.32	10.00	40	1.052	1.011	0	19	880	1900
78	12	394	w	600	3.90	6.32	10.77	43	0.920	1.015	0	10	952	1900
78	12	437	i	407	3.50	6.00	8.49	36	6.878	0.997	0	63	995	1900
78	12	473	t	400	3.66	6.00	10.00	28	1.209	1.045	0	64	1031	1900
78	12	501	h	548	3.34	5.66	8.00	43	1.192	1.038	0	31	1059	1900
78	12	574	t	425	3.61	6.00	10.00	32	1.285	1.045	0	64	1132	1900
78	12	606	h	528	3.29	5.66	8.00	46	1.148	1.038	0	31	1164	1900
78	12	652	e	518	3.65	6.00	10.00	37	1.085	0.967	0	98	1210	1900
78	12	689	i	362	3.55	6.00	8.00	33	6.117	0.997	0	63	1247	1900
78	12	722	r	433	3.75	6.00	8.49	35	1.111	0.970	0	47	1280	1900
78	12	788	f	1140	5.07	8.00	12.81	42	1.946	1.349	1	19	1346	1900
78	12	830	i	63	3.98	6.32	8.00	12	1.065	1.051	0	63	1388	1900
78	12	842	a	806	4.68	8.00	10.77	41	1.635	1.397	1	46	1400	1900
78	12	883	t	680	5.13	8.25	14.14	33	2.056	1.437	1	64	1441	1900
78	12	951	m	1042	4.92	8.25	12.00	52	1.229	1.261	1	18	1509	1900
78	12	1003	o	659	4.68	8.00	10.00	40	14.491	1.358	1	61	1561	1900
78	12	1043	n	820	5.18	8.49	12.81	43	1.853	1.308	1	61	1601	1900
78	12	1086	e	867	6.34	11.31	18.44	38	1.816	1.824	1	98	1644	1900
78	12	1124	y	884	5.22	8.94	13.42	44	1.501	1.429	1	19	1682	1900
78	12	1204	P	944	4.88	8.00	12.81	43	1.000	1.000	0	1	1762	1900
78	12	1247	o	661	4.67	8.00	10.00	41	14.535	1.358	1	61	1805	1900
78	12	1288	n	832	5.18	8.49	12.81	44	1.880	1.308	1	61	1846	1900
78	12	1332	z	906	6.22	10.20	16.12	39	1.050	1.000	0	2	1890	1900
78	12	1371	i	622	4.88	8.00	12.00	34	10.511	1.330	1	63	1929	1900
78	12	1441	s	828	5.09	8.32	11.31	36	1.452	1.351	1	43	1999	1900
78	12	1477	c	695	5.01	8.25	10.00	37	1.431	1.125	1	31	2035	1900
78	12	1514	h	943	4.96	8.00	12.17	48	2.051	1.468	1	31	2072	1900
78	12	1562	e	851	6.32	11.66	18.44	42	1.782	1.880	1	98	2120	1900
78	12	1604	m	1024	4.81	8.00	11.66	53	1.208	1.223	1	18	2162	1900
78	12	1657	e	846	6.15	11.04	18.11	38	1.772	1.780	1	98	2215	1900
78	12	1695	s	834	5.15	8.25	11.66	38	1.463	1.339	1	43	2253	1900
78	12	1733	.	276	6.82	12.73	18.00	25	1.693	1.273	1	7	2291	1900
78	12	1796	A	1038	5.89	10.00	14.00	46	1.178	1.111	0	2	2354	1900
78	12	1842	m	1254	5.61	10.00	12.81	55	1.479	1.529	1	18	2400	1900
78	12	1897	e	536	4.07	8.00	10.00	38	1.123	1.290	0	98	2455	1900
78	12	1935	r	870	6.22	10.77	14.14	41	2.232	1.741	1	47	2493	1900
78	12	1976	i	782	5.93	10.00	14.00	38	13.215	1.662	1	63	2534	1900
78	12	2014	c	841	5.81	10.00	12.65	38	1.732	1.365	1	31	2572	1900
78	12	2052	a	986	5.54	8.94	13.42	44	2.000	1.562	1	46	2610	1900
78	12	2130	l	803	5.70	10.00	12.81	35	1.541	1.335	1	26	2688	1900
78	12	2165	e	492	4.00	8.00	10.00	40	1.030	1.290	0	98	2723	1900
78	12	2205	f	881	5.40	8.94	14.42	40	1.504	1.508	1	19	2763	1900
78	12	2245	t	787	5.62	10.00	14.42	37	2.379	1.742	1	64	2803	1900
78	12	2321	$	880	6.30	11.31	18.00	39	0.919	1.307	1	2	2879	1900
78	12	2360	8	974	4.73	8.00	10.77	42	1.000	1.000	0	1	2918	1900
78	12	2402	5	704	4.34	7.21	10.00	39	1.000	1.000	0	1	2960	1900
78	14	0	t	139	3.26	5.66	6.32	16	0.420	0.986	0	64	558	2112
78	14	16	h	561	3.43	5.66	8.49	46	1.220	1.038	0	31	574	2112
78	14	62	a	561	3.44	5.66	8.00	40	1.138	0.988	0	46	620	2112
78	14	102	t	417	3.72	6.00	10.00	30	1.261	1.045	0	64	660	2112
78	14	157	s	580	3.95	6.32	10.00	35	1.017	1.027	0	43	715	2112
78	14	192	o	470	3.60	5.66	7.21	36	10.335	0.961	0	61	750	2112
78	14	228	m	717	3.84	6.00	10.00	49	0.846	0.917	0	18	786	2112
78	14	277	e	513	3.63	6.00	8.94	35	1.074	0.967	0	98	835	2112
78	14	338	e	525	3.65	6.00	10.00	35	1.100	0.967	0	98	896	2112
78	14	373	s	567	3.90	6.13	10.00	35	0.994	0.995	0	43	931	2112
78	14	408	t	430	3.68	6.00	8.94	35	1.300	1.045	0	64	966	2112
78	14	443	i	377	3.62	6.00	8.49	33	6.371	0.997	0	63	1001	2112
78	14	476	m	715	3.81	6.00	10.00	48	0.843	0.917	0	18	1034	2112
78	14	524	a	560	3.40	5.66	8.00	43	1.136	0.988	0	46	1082	2112
78	14	567	t	383	3.57	5.66	10.00	28	1.158	0.986	0	64	1125	2112
78	14	595	e	519	3.68	6.00	10.00	33	1.087	0.967	0	98	1153	2112
78	14	654	c	415	3.48	5.66	7.21	35	0.855	0.772	0	31	1212	2112
78	14	689	o	461	3.56	5.66	7.21	37	10.137	0.961	0	61	1247	2112
78	14	726	s	543	3.78	6.00	10.00	33	0.952	0.974	0	43	1284	2112
78	14	759	t	385	3.42	5.66	10.00	34	1.164	0.986	0	64	1317	2112
78	14	811	$	1036	3.23	6.00	12.65	49	1.081	0.693	0	2	1369	2112
78	14	860	2	1449	6.18	11.66	18.97	53	1.000	1.000	0	1	1418	2112
78	14	933	t	911	6.08	10.00	16.97	37	2.754	1.742	1	64	1491	2112
78	14	970	r	988	6.39	11.66	15.62	44	2.535	1.885	1	47	1528	2112
78	14	1014	i	877	5.72	10.00	14.00	41	14.820	1.662	1	63	1572	2112
78	14	1055	l	876	5.77	10.00	14.00	44	1.681	1.335	1	26	1613	2112
78	14	1099	l	863	5.84	10.00	14.00	42	1.656	1.335	1	26	1657	2112
78	14	1141	i	816	5.75	10.00	14.14	38	13.790	1.662	1	63	1699	2112
78	14	1179	o	837	5.52	8.94	12.00	44	18.406	1.519	1	61	1737	2112
78	14	1223	n	1035	6.10	10.00	15.62	46	2.339	1.542	1	61	1781	2112
78	14	1298	f	966	5.74	10.00	15.62	46	1.649	1.686	1	19	1856	2112
78	14	1344	i	783	5.61	10.00	14.00	38	13.232	1.662	1	63	1902	2112
78	14	1382	a	995	5.67	10.00	14.14	44	2.018	1.746	1	46	1940	2112
78	14	1426	t	812	5.72	10.00	15.62	36	2.455	1.742	1	64	1984	2112
78	15	0	B	723	4.05	6.32	10.00	35	0.932	1.000	0	4	558	2315
78	15	35	I	580	4.63	8.00	10.77	34	1.349	1.000	0	6	593	2315
78	15	69	T	793	4.74	8.00	11.31	42	1.000	1.000	0	5	627	2315
78	15	111	C	644	4.20	6.32	10.00	38	0.948	0.935	0	2	669	2315
78	15	149	O	806	4.69	8.00	10.00	41	1.000	1.000	0	1	707	2315
78	15	190	I	583	4.66	8.00	11.31	35	1.356	1.000	0	6	748	2315
78	15	225	N	907	4.51	8.00	12.00	42	0.937	1.000	0	2	783	2315
78	15	293	F	801	4.18	6.32	10.00	38	1.000	1.000	0	1	851	2315
78	15	331	I	574	4.62	8.00	10.00	38	1.335	1.000	0	6	889	2315
78	15	369	X	885	4.91	8.25	12.00	46	1.000	1.000	0	1	927	2315
78	15	415	E	980	4.27	7.21	10.00	47	1.000	1.000	0	1	973	2315
78	15	462	S	904	4.73	8.00	11.31	41	1.000	1.000	0	3	1020	2315
78	15	528	A	725	4.80	8.00	11.66	45	0.822	0.889	0	2	1086	2315
78	15	573	L	713	4.52	8.00	10.00	44	1.023	1.109	0	3	1131	2315
78	15	617	L	697	4.42	7.21	10.00	42	1.000	1.000	0	3	1175	2315
78	15	682	T	763	4.67	8.00	11.31	38	0.962	1.000	0	5	1240	2315
78	15	720	H	861	4.32	7.21	10.00	43	1.000	1.000	0	1	1278	2315
78	15	763	I	558	4.54	8.00	10.00	37	1.298	1.000	0	6	1321	2315
78	15	800	S	855	4.55	8.00	10.20	37	0.946	1.000	0	3	1358	2315
78	15	860	b	679	4.48	7.21	10.20	39	1.031	1.074	0	11	1418	2315
78	15	899	y	720	4.86	8.25	12.65	38	1.222	1.318	1	19	1457	2315
78	15	961	r	575	5.02	8.25	11.31	34	1.475	1.333	1	47	1519	2315
78	15	995	e	681	5.62	10.00	16.12	36	1.426	1.612	1	98	1553	2315
78	15	1031	p	755	4.50	7.21	11.31	38	1.375	1.275	1	16	1589	2315
78	15	1069	l	529	4.54	8.00	10.00	36	1.015	1.068	0	26	1627	2315
78	15	1105	a	626	4.13	6.32	8.49	40	1.270	1.104	0	46	1663	2315
78	15	1145	c	550	4.57	8.00	10.00	34	1.133	1.092	0	31	1703	2315
78	15	1179	i	506	4.60	8.00	10.00	33	8.551	1.330	1	63	1737	2315
78	15	1212	n	650	4.68	8.00	11.66	40	1.469	1.233	1	61	1770	2315
78	15	1252	g	857	4.75	8.25	13.42	37	1.276	1.559	1	14	1810	2315
78	16	0	c	535	4.54	8.00	10.00	32	1.102	1.092	0	31	558	2439
78	16	32	o	576	4.53	7.21	8.94	34	12.666	1.224	1	61	590	2439
78	16	66	r	611	5.22	8.94	12.00	39	1.568	1.446	1	47	624	2439
78	16	105	p	818	4.78	8.00	11.66	40	1.490	1.414	1	16	663	2439
78	16	145	s	692	4.81	8.00	10.20	34	1.214	1.299	1	43	703	2439
78	16	179	e	717	6.74	13.42	18.00	38	1.502	2.163	1	98	737	2439
78	16	217	-	340	6.08	10.20	12.00	36	1.012	1.010	0	2	775	2439
78	16	253	r	599	5.20	8.94	11.66	37	1.537	1.446	1	47	811	2439
78	16	290	i	539	4.79	8.00	11.31	35	9.109	1.330	1	63	848	2439
78	16	325	d	736	4.63	8.00	11.66	38	1.428	1.456	1	18	883	2439
78	16	363	d	741	4.67	8.00	12.00	40	1.437	1.456	1	18	921	2439
78	16	403	e	712	6.62	12.81	18.11	36	1.491	2.065	1	98	961	2439
78	16	439	n	689	4.88	8.05	11.66	41	1.557	1.241	1	61	997	2439
78	16	480	,	308	6.00	10.77	15.62	21	1.059	1.060	0	7	1038	2439
78	16	525	p	807	4.74	8.00	11.31	38	1.470	1.414	1	16	1083	2439
78	16	563	o	546	4.41	7.21	8.49	36	12.007	1.224	1	61	1121	2439
78	16	599	p	795	4.70	8.00	11.66	40	1.448	1.414	1	16	1157	2439
78	16	639	p	792	4.67	8.00	11.31	41	1.442	1.414	1	16	1197	2439
78	16	680	y	716	4.85	8.25	12.65	41	1.215	1.318	1	19	1238	2439
78	16	721	-	332	5.99	10.00	12.00	34	0.988	0.990	0	2	1279	2439
78	16	755	h	780	4.68	8.00	11.66	42	1.697	1.468	1	31	1313	2439
78	16	797	a	648	4.31	7.21	10.00	40	1.314	1.259	1	46	1355	2439
78	16	837	r	579	5.10	8.49	12.00	37	1.486	1.371	1	47	1395	2439
78	16	874	v	586	5.00	8.25	12.17	41	1.387	1.106	0	17	1432	2439
78	16	915	e	681	5.64	10.00	16.12	34	1.426	1.612	1	98	1473	2439
78	16	949	s	660	4.68	8.00	10.00	34	1.157	1.299	1	43	1507	2439
78	16	983	t	537	4.59	7.53	12.81	33	1.624	1.311	1	64	1541	2439
78	16	1016	i	503	4.56	8.00	10.00	33	8.500	1.330	1	63	1574	2439
78	16	1049	n	644	4.65	8.00	11.31	40	1.455	1.233	1	61	1607	2439
78	16	1089	g	844	4.71	8.00	14.14	37	1.257	1.512	1	14	1647	2439
78	16	1149	f	895	4.55	7.21	11.31	38	1.528	1.216	1	19	1707	2439
78	16	1187	i	40	3.57	6.00	6.00	9	0.676	0.997	0	63	1745	2439
78	16	1196	a	624	4.19	6.32	10.00	38	1.266	1.104	0	46	1754	2439
78	16	1234	t	521	4.55	8.00	11.31	29	1.575	1.394	1	64	1792	2439
78	16	1287	m	816	4.45	7.21	10.77	45	0.962	1.102	0	18	1845	2439
78	16	1332	o	526	4.24	6.32	8.49	38	11.567	1.074	0	61	1890	2439
78	16	1370	n	657	4.73	8.00	11.31	39	1.484	1.233	1	61	1928	2439
78	16	1409	e	691	5.71	10.00	16.00	34	1.447	1.612	1	98	1967	2439
78	16	1443	y	700	4.72	8.00	12.65	40	1.188	1.278	1	19	2001	2439
78	16	1506	w	709	5.11	8.94	12.00	42	1.087	1.435	1	10	2064	2439
78	16	1548	i	509	4.60	8.00	10.00	31	8.602	1.330	1	63	2106	2439
78	16	1579	t	533	4.57	8.00	11.66	32	1.611	1.394	1	64	2137	2439
78	16	1611	h	743	4.46	7.21	11.31	43	1.616	1.323	1	31	2169	2439
78	16	1677	p	760	4.45	7.21	11.31	38	1.384	1.275	1	16	2235	2439
78	16	1715	e	675	5.45	10.00	15.62	37	1.414	1.612	1	98	2273	2439
78	16	1752	r	565	4.99	8.25	12.00	38	1.450	1.333	1	47	2310	2439
78	16	1790	f	590	4.31	7.21	11.31	37	1.007	1.216	1	19	2348	2439
78	16	1827	e	684	6.51	12.81	18.00	36	1.433	2.065	1	98	2385	2439
78	16	1863	c	552	4.57	8.00	10.00	34	1.137	1.092	0	31	2421	2439
78	16	1897	t	524	4.51	7.21	11.66	33	1.584	1.256	1	64	2455	2439
78	17	0	R	894	4.51	7.21	10.20	42	1.000	1.000	0	1	558	2538
78	17	42	e	724	6.72	13.23	18.00	38	1.516	2.134	1	98	600	2538
78	17	80	m	878	4.65	8.00	11.31	47	1.036	1.223	1	18	638	2538
78	17	127	o	559	4.49	7.21	8.94	36	12.292	1.224	1	61	685	2538
78	17	163	v	606	5.12	8.49	12.65	39	1.434	1.139	1	17	721	2538
78	17	202	e	712	6.02	10.77	18.00	34	1.491	1.736	1	98	760	2538
78	17	258	t	555	4.66	8.00	11.31	32	1.678	1.394	1	64	816	2538
78	17	290	h	786	4.67	8.00	11.66	43	1.710	1.468	1	31	848	2538
78	17	333	e	713	5.82	10.20	16.97	34	1.493	1.644	1	98	891	2538
78	17	390	w	760	5.40	10.00	12.65	44	1.165	1.604	1	10	948	2538
78	17	434	a	667	4.40	7.21	10.00	38	1.353	1.259	1	46	992	2538
78	17	472	r	586	5.10	8.49	12.00	36	1.504	1.371	1	47	1030	2538
78	17	532	i	523	4.74	8.00	11.31	30	8.838	1.330	1	63	1090	2538
78	17	562	n	676	4.82	8.00	12.00	41	1.527	1.233	1	61	1120	2538
78	17	603	c	573	4.70	8.00	10.00	36	1.180	1.092	0	31	1161	2538
78	17	639	e	704	6.63	12.81	18.11	36	1.475	2.065	1	98	1197	2538
78	17	675	n	663	4.75	8.00	12.00	39	1.498	1.233	1	61	1233	2538
78	17	714	t	544	4.66	8.00	11.66	33	1.645	1.394	1	64	1272	2538
78	17	747	i	503	4.78	8.00	11.31	27	8.500	1.330	1	63	1305	2538
78	17	774	v	594	4.84	8.17	12.00	40	1.406	1.097	0	17	1332	2538
78	17	814	e	695	5.83	10.00	16.97	34	1.456	1.612	1	98	1372	2538
78	17	848	,	293	5.92	10.77	15.23	21	1.007	1.060	0	7	1406	2538
78	17	895	a	639	4.29	7.21	10.00	36	1.296	1.259	1	46	1453	2538
78	17	931	n	662	4.75	8.00	12.00	38	1.496	1.233	1	61	1489	2538
78	17	969	d	679	4.39	7.21	11.31	40	1.317	1.313	1	18	1527	2538
78	17	1031	y	696	4.72	8.00	12.00	39	1.181	1.278	1	19	1589	2538
78	17	1070	o	526	4.27	7.21	8.49	33	11.567	1.224	1	61	1628	2538
78	17	1103	u	650	4.77	8.00	11.66	40	1.193	1.333	1	12	1661	2538
78	17	1167	r	564	5.00	8.25	11.31	38	1.447	1.333	1	47	1725	2538
78	17	1205	e	668	5.43	10.00	15.23	35	1.399	1.612	1	98	1763	2538
78	17	1240	m	818	4.44	7.21	10.00	47	0.965	1.102	0	18	1798	2538
78	17	1287	o	525	4.27	7.21	8.49	35	11.545	1.224	1	61	1845	2538
78	17	1322	v	568	4.92	8.25	12.00	39	1.344	1.106	0	17	1880	2538
78	17	1361	e	685	5.62	10.00	16.00	33	1.435	1.612	1	98	1919	2538
78	17	1417	t	529	4.57	8.00	11.66	32	1.599	1.394	1	64	1975	2538
78	17	1449	h	725	4.40	7.21	11.31	42	1.577	1.323	1	31	2007	2538
78	17	1491	e	666	5.17	8.49	13.42	34	1.395	1.368	1	98	2049	2538
78	17	1549	h	757	4.58	8.00	11.66	41	1.647	1.468	1	31	2107	2538
78	17	1590	a	634	4.26	7.21	10.00	39	1.286	1.259	1	46	2148	2538
78	17	1629	t	535	4.63	8.00	12.81	31	1.618	1.394	1	64	2187	2538
78	17	1660	e	668	5.52	10.00	16.00	35	1.399	1.612	1	98	2218	2538
78	18	4	B	796	4.06	6.32	10.00	41	1.026	1.000	0	4	562	2623
78	18	45	i	531	4.74	8.00	11.31	29	8.973	1.330	1	63	603	2623
78	18	74	t	571	4.69	8.00	12.81	33	1.726	1.394	1	64	632	2623
78	18	107	c	580	4.70	8.00	10.00	35	1.194	1.092	0	31	665	2623
78	18	142	o	556	4.43	7.21	8.49	36	12.226	1.224	1	61	700	2623
78	18	178	i	544	4.81	8.00	11.31	33	9.193	1.330	1	63	736	2623
78	18	211	n	696	4.89	8.25	11.66	39	1.573	1.271	1	61	769	2623
78	18	272	f	919	4.72	8.00	11.31	36	1.569	1.349	1	19	830	2623
78	18	308	i	68	3.92	6.10	8.00	12	1.149	1.014	0	63	866	2623
78	18	320	l	553	4.68	8.00	10.00	34	1.061	1.068	0	26	878	2623
78	18	354	l	555	4.62	8.00	10.00	33	1.065	1.068	0	26	912	2623
78	18	387	s	699	4.89	8.05	10.77	33	1.226	1.307	1	43	945	2623
78	18	442	t	563	4.72	8.00	11.66	33	1.702	1.394	1	64	1000	2623
78	18	475	h	783	4.73	8.00	11.66	42	1.703	1.468	1	31	1033	2623
78	18	517	e	696	5.72	10.00	16.49	33	1.458	1.612	1	98	1075	2623
78	18	575	g	883	4.88	8.25	14.42	35	1.315	1.559	1	14	1133	2623
78	18	610	a	641	4.29	7.21	10.00	40	1.300	1.259	1	46	1168	2623
78	18	650	p	783	4.64	8.00	11.31	35	1.426	1.414	1	16	1208	2623
78	18	709	w	731	5.27	8.94	12.00	42	1.121	1.435	1	10	1267	2623
78	18	751	i	521	4.68	8.00	11.31	32	8.804	1.330	1	63	1309	2623
78	18	783	t	534	4.53	7.21	11.31	31	1.615	1.256	1	64	1341	2623
78	18	814	h	738	4.49	7.45	11.31	43	1.605	1.367	1	31	1372	2623
78	18	879	l	530	4.60	8.00	10.00	31	1.017	1.068	0	26	1437	2623
78	18	910	o	528	4.28	7.21	8.49	34	11.611	1.224	1	61	1468	2623
78	18	944	v	569	4.92	8.25	12.00	37	1.347	1.106	0	17	1502	2623
78	18	981	e	676	6.48	12.41	18.00	36	1.416	2.000	1	98	1539	2623
78	18	1017	;	397	5.39	10.00	14.00	20	1.000	1.000	0	1	1575	2623
78	18	1062	o	522	4.27	7.21	8.49	31	11.479	1.224	1	61	1620	2623
78	18	1093	u	666	4.83	8.00	10.77	41	1.222	1.333	1	12	1651	2623
78	18	1134	r	570	5.02	8.25	11.66	37	1.462	1.333	1	47	1692	2623
78	18	1195	m	804	4.42	7.21	10.20	44	0.948	1.102	0	18	1753	2623
78	18	1239	o	511	4.17	6.32	8.25	35	11.237	1.074	0	61	1797	2623
78	18	1274	s	653	4.67	8.00	10.20	34	1.145	1.299	1	43	1832	2623
78	18	1308	t	525	4.53	7.21	12.81	33	1.587	1.256	1	64	1866	2623
78	18	1364	n	656	4.78	8.00	12.00	39	1.482	1.233	1	61	1922	2623
78	18	1403	a	608	4.09	6.32	10.00	38	1.233	1.104	0	46	1961	2623
78	18	1441	t	524	4.56	8.00	12.81	30	1.584	1.394	1	64	1999	2623
78	18	1471	u	663	4.80	8.00	10.77	43	1.217	1.333	1	12	2029	2623
78	18	1514	r	566	5.02	8.25	12.00	38	1.452	1.333	1	47	2072	2623
78	18	1552	a	616	4.18	6.77	10.00	40	1.249	1.182	1	46	2110	2623
78	18	1592	l	518	4.47	8.00	10.00	33	0.994	1.068	0	26	2150	2623
78	18	1647	t	530	4.63	8.00	12.81	34	1.602	1.394	1	64	2205	2623
78	18	1681	e	673	5.18	8.49	14.42	37	1.410	1.368	1	98	2239	2623
78	18	1718	n	661	4.78	8.00	11.31	39	1.494	1.233	1	61	2276	2623
78	18	1757	d	690	4.45	7.21	11.66	42	1.338	1.313	1	18	2315	2623
78	18	1799	e	679	5.65	10.00	16.49	37	1.422	1.612	1	98	2357	2623
78	18	1836	n	653	4.67	8.00	11.31	38	1.475	1.233	1	61	2394	2623
