page	line	cell	char	area	sw	sw90	emax	width	area_ratio	sw_ratio	bold	n_same	x	y
77	13	1845	t	485	3.96	6.00	10.00	33	32.333	1.010	0	41	2282	1940
77	13	1878	h	640	3.77	6.00	10.00	44	6.676	1.010	0	22	2315	1940
77	13	1922	e	599	4.04	6.32	10.20	38	11.445	1.008	0	42	2359	1940
77	13	1960	r	514	4.22	6.95	10.00	37	14.967	1.159	1	32	2397	1940
77	13	2018	r	530	4.28	7.21	10.00	35	15.433	1.203	1	32	2455	1940
77	13	2053	e	630	4.24	6.41	11.31	37	12.038	1.022	0	42	2490	1940
77	13	2090	a	655	3.93	6.32	8.94	43	1.038	1.024	0	42	2527	1940
77	13	2133	s	681	4.42	7.21	10.77	37	50.204	1.343	1	29	2570	1940
77	13	2170	o	584	4.22	6.32	8.94	40	7.349	1.056	0	38	2607	1940
77	13	2210	n	616	4.24	7.21	11.66	42	1.112	1.054	0	34	2647	1940
77	13	2275	t	544	4.29	7.21	11.31	35	36.267	1.214	1	41	2712	1940
77	13	2310	h	684	3.88	6.00	10.00	47	7.135	1.010	0	22	2747	1940
77	13	2357	a	679	4.00	6.32	8.94	42	1.076	1.024	0	42	2794	1940
77	13	2399	n	631	4.27	7.21	12.00	41	1.139	1.054	0	34	2836	1940
77	13	2464	t	535	4.17	6.32	11.31	34	35.667	1.065	0	41	2901	1940
77	13	2498	h	688	3.87	6.00	10.00	47	7.177	1.010	0	22	2935	1940
77	13	2545	e	660	4.32	7.21	11.31	35	12.611	1.150	1	42	2982	1940
77	14	836	l	542	4.42	7.21	10.00	30	1.290	1.168	1	23	1273	2046
77	14	866	e	614	4.16	6.32	11.66	37	11.732	1.008	0	42	1303	2046
77	14	903	g	768	3.60	6.00	8.49	41	3.491	0.977	0	11	1340	2046
77	14	944	a	623	3.81	6.00	8.94	41	0.987	0.972	0	42	1381	2046
77	14	985	l	533	4.26	6.32	10.00	35	1.269	1.024	0	23	1422	2046
77	14	1045	s	659	4.33	7.21	10.77	33	48.582	1.343	1	29	1482	2046
77	14	1078	y	688	4.32	7.21	11.66	43	1.938	1.202	1	13	1515	2046
77	14	1121	s	655	4.31	7.21	10.77	34	48.287	1.343	1	29	1558	2046
77	14	1155	t	480	3.93	6.00	10.00	36	32.000	1.010	0	41	1592	2046
77	14	1191	e	593	4.07	6.32	10.77	38	11.331	1.008	0	42	1628	2046
77	14	1229	m	803	4.14	7.03	10.00	46	2.182	1.024	0	12	1666	2046
77	14	1300	f	497	4.06	6.32	10.00	26	1.008	1.018	0	13	1737	2046
77	14	1326	a	621	3.76	6.00	8.49	34	0.984	0.972	0	42	1763	2046
77	14	1360	v	553	4.14	7.21	10.77	42	1.008	1.000	0	4	1797	2046
77	14	1402	o	524	3.91	6.00	8.25	38	6.594	1.002	0	38	1839	2046
77	14	1440	r	490	4.10	6.32	8.94	37	14.268	1.055	0	32	1877	2046
77	14	1477	s	640	4.19	7.21	10.00	33	47.181	1.343	1	29	1914	2046
77	14	1534	a	604	3.75	6.00	8.25	40	0.957	0.972	0	42	1971	2046
77	14	1574	n	571	4.01	6.32	11.31	41	1.030	0.925	0	34	2011	2046
77	14	1615	d	580	3.72	6.00	8.49	41	12.609	0.950	0	19	2052	2046
77	14	1680	p	686	3.87	6.00	8.49	37	1.291	0.990	0	11	2117	2046
77	14	1717	r	502	4.18	6.32	10.00	37	14.618	1.055	0	32	2154	2046
77	14	1754	o	541	4.04	6.00	8.00	36	6.808	1.002	0	38	2191	2046
77	14	1790	t	478	4.00	6.00	10.00	33	31.867	1.010	0	41	2227	2046
77	14	1823	e	598	4.02	6.32	10.00	36	11.426	1.008	0	42	2260	2046
77	14	1859	c	480	3.81	6.00	8.00	37	2.808	0.988	0	16	2296	2046
77	14	1896	t	490	3.99	6.32	10.00	34	32.667	1.065	0	41	2333	2046
77	14	1930	s	661	4.32	7.21	10.20	36	48.730	1.343	1	29	2367	2046
77	14	1992	d	612	3.79	6.00	8.49	38	13.304	0.950	0	19	2429	2046
77	14	2030	e	609	4.05	6.32	10.00	36	11.636	1.008	0	42	2467	2046
77	14	2066	m	878	4.42	8.00	10.77	51	2.386	1.165	1	12	2503	2046
77	14	2117	e	619	4.12	6.32	10.00	36	11.828	1.008	0	42	2554	2046
77	14	2153	n	618	4.21	7.21	11.66	41	1.115	1.054	0	34	2590	2046
77	14	2194	t	520	4.09	6.32	10.00	35	34.667	1.065	0	41	2631	2046
77	14	2229	e	630	4.19	6.32	10.77	39	12.038	1.008	0	42	2666	2046
77	14	2268	d	638	3.97	6.32	10.20	39	13.870	1.002	0	19	2705	2046
77	15	1124	u	533	3.71	6.00	10.00	44	1.198	0.969	0	12	1561	2244
77	15	1168	s	538	4.00	6.00	8.25	34	39.662	1.117	0	29	1605	2244
77	15	1202	e	290	3.95	6.32	10.00	24	5.541	1.008	0	42	1639	2244
77	15	1226	l	272	4.07	7.21	10.77	24	0.648	1.168	1	23	1663	2244
77	15	1250	e	585	3.70	6.00	8.94	39	11.178	0.956	0	42	1687	2244
77	15	1289	s	529	3.94	6.00	8.00	37	38.998	1.117	0	29	1726	2244
77	15	1326	s	570	4.07	7.21	10.77	41	42.021	1.343	1	29	1763	2244
77	15	1543	c	898	4.06	6.32	10.20	54	5.253	1.042	0	16	1980	2244
77	15	1597	a	815	3.72	6.00	8.49	59	1.291	0.972	0	42	2034	2244
77	15	1656	r	821	4.15	7.21	10.20	50	23.907	1.203	1	32	2093	2244
77	15	1706	e	829	4.15	7.21	10.00	49	15.840	1.150	1	42	2143	2244
77	15	1755	e	609	4.06	6.32	10.00	38	11.636	1.008	0	42	2192	2244
77	15	1793	r	509	4.16	6.32	10.00	37	14.822	1.055	0	32	2230	2244
77	15	1852	c	706	3.96	6.00	10.00	38	4.130	0.988	0	16	2289	2244
77	15	1890	r	630	3.85	6.00	8.49	41	18.345	1.001	0	32	2327	2244
77	15	1931	i	521	4.24	7.21	10.00	37	18.894	1.256	1	40	2368	2244
77	15	1968	m	640	3.89	6.00	8.94	42	1.739	0.873	0	12	2405	2244
77	15	2010	i	619	3.85	6.00	10.00	42	22.448	1.045	0	40	2447	2244
77	15	2052	n	444	4.01	6.00	10.00	32	0.801	0.877	0	34	2489	2244
77	15	2084	a	682	4.36	7.21	11.31	40	1.081	1.168	1	42	2521	2244
77	15	2124	l	623	4.16	6.32	10.77	35	1.483	1.024	0	23	2561	2244
77	15	2159	s	196	5.90	11.04	15.23	21	14.449	2.056	1	29	2596	2244
77	15	2232	a	1603	5.06	8.49	12.81	70	2.540	1.374	1	42	2669	2244
77	15	2302	n	1672	7.11	14.00	18.87	71	3.017	2.047	1	34	2739	2244
77	15	2373	d	3289	7.59	13.42	18.00	111	71.500	2.125	1	19	2810	2244
77	16	1950	p	591	5.62	10.00	10.77	21	1.112	1.649	1	11	2387	2540
77	16	1971	a	686	6.08	10.00	13.42	26	1.087	1.620	1	42	2408	2540
77	16	1997	r	100	4.25	7.29	10.00	9	2.912	1.216	1	32	2434	2540
77	16	2006	a	1329	5.85	10.00	16.00	35	2.106	1.620	1	42	2443	2540
77	16	2041	d	46	4.61	8.00	8.00	6	1.000	1.267	1	19	2478	2540
77	16	2047	i	10	2.57	4.00	4.00	6	0.363	0.697	0	40	2484	2540
77	16	2053	s	186	4.94	8.12	10.00	12	13.712	1.513	1	29	2490	2540
77	16	2065	e	1031	5.49	8.94	12.81	27	19.700	1.426	1	42	2502	2540
77	16	2092	.	416	5.51	10.00	12.81	12	1.825	0.958	0	4	2529	2540
77	16	2134	F	629	5.66	10.00	11.31	23	1.000	1.000	0	1	2571	2540
77	16	2157	u	677	6.25	10.77	14.00	24	1.522	1.739	1	12	2594	2540
77	16	2181	l	1107	5.43	8.94	12.81	37	2.636	1.449	1	23	2618	2540
77	16	2218	l	220	5.11	8.27	10.00	13	0.524	1.340	1	23	2655	2540
77	18	835	T	1292	6.04	10.00	14.00	46	2.111	1.000	0	6	1272	2646
77	18	881	H	1402	5.40	8.94	14.00	52	0.998	1.000	0	5	1318	2646
77	18	933	E	1559	5.33	8.49	12.65	55	2.554	1.377	1	6	1370	2646
77	18	1017	B	1257	4.98	8.00	12.00	48	66.158	1.544	1	8	1454	2646
77	18	1065	I	915	5.76	10.00	13.42	45	0.998	1.000	0	4	1502	2646
77	18	1110	T	1255	5.85	10.00	14.00	47	2.051	1.000	0	6	1547	2646
77	18	1157	C	1023	5.23	8.49	12.17	48	1.009	1.000	0	5	1594	2646
77	18	1205	O	1262	5.81	10.00	12.81	49	1.000	1.000	0	3	1642	2646
77	18	1254	I	919	5.74	10.00	14.00	43	1.002	1.000	0	4	1691	2646
77	18	1297	N	1448	5.59	10.00	15.23	53	1.004	1.000	0	5	1734	2646
77	18	1379	W	1005	4.71	8.49	14.56	55	1.000	1.000	0	1	1816	2646
77	18	1434	A	1132	6.02	10.00	14.14	49	2.085	1.000	0	6	1871	2646
77	18	1483	N	1442	5.59	10.00	16.00	54	1.000	1.000	0	5	1920	2646
77	18	1537	N	1437	5.64	10.00	16.00	52	0.997	1.000	0	5	1974	2646
77	18	1589	A	1178	5.99	10.00	14.56	56	2.169	1.000	0	6	2026	2646
77	18	1645	B	1283	5.04	8.25	12.81	51	67.526	1.592	1	8	2082	2646
77	18	1696	E	1568	5.38	8.94	12.81	53	2.568	1.452	1	6	2133	2646
77	18	1749	S	1426	5.77	10.00	14.42	53	2.702	1.352	1	7	2186	2646
77	18	1834	—	649	6.72	12.00	14.00	55	1.000	1.000	0	1	2271	2646
77	18	1920	B	1300	5.07	8.25	12.81	48	68.421	1.592	1	8	2357	2646
77	18	1968	C	1022	5.20	8.49	12.17	51	1.008	1.000	0	5	2405	2646
77	18	2019	H	1447	5.43	8.94	14.00	54	1.030	1.000	0	5	2456	2646
77	18	2073	,	496	7.48	14.14	19.70	27	55.111	3.007	1	16	2510	2646
77	18	2128	B	1312	5.12	8.25	12.81	51	69.053	1.592	1	8	2565	2646
77	18	2179	S	1466	5.88	10.00	14.42	48	2.778	1.352	1	7	2616	2646
77	18	2227	V	1100	6.29	10.77	17.09	47	1.000	1.000	0	1	2664	2646
77	18	2274	,	587	7.22	14.00	19.80	24	65.222	2.977	1	16	2711	2646
77	18	2326	E	1616	5.40	8.94	12.81	54	2.647	1.452	1	6	2763	2646
77	18	2380	T	1308	5.98	10.00	14.14	52	2.137	1.000	0	6	2817	2646
77	18	2432	H	1501	5.61	10.00	14.00	54	1.068	1.118	0	5	2869	2646
77	18	2486	,	520	7.66	14.14	20.00	27	57.778	3.007	1	16	2923	2646
77	19	833	A	1162	6.03	10.00	14.14	53	2.140	1.000	0	6	1270	2754
77	19	886	D	1259	5.30	8.49	14.00	52	0.996	1.000	0	2	1323	2754
77	19	938	A	1161	6.07	10.00	14.56	53	2.138	1.000	0	6	1375	2754
77	19	991	,	479	7.37	14.00	19.70	27	53.222	2.977	1	16	1428	2754
77	19	1047	A	1147	5.99	10.00	14.56	53	2.112	1.000	0	6	1484	2754
77	19	1100	N	1417	5.52	10.00	15.23	54	0.983	1.000	0	5	1537	2754
77	19	1154	D	1268	5.26	8.49	12.81	54	1.004	1.000	0	2	1591	2754
77	19	1236	1	888	5.84	10.00	12.81	40	1.229	1.111	0	2	1673	2754
77	19	1276	2	1310	6.08	10.77	17.09	44	1.822	1.494	1	3	1713	2754
77	19	1320	,	482	7.44	14.00	19.70	29	53.556	2.977	1	16	1757	2754
77	19	1349	0	1182	6.02	10.00	14.42	45	1.800	1.387	1	12	1786	2754
77	19	1394	0	1188	6.00	10.00	13.42	45	1.809	1.387	1	12	1831	2754
77	19	1439	0	1181	5.99	10.00	14.00	43	1.798	1.387	1	12	1876	2754
77	19	1512	O	1249	5.74	10.00	12.65	49	0.990	1.000	0	3	1949	2754
77	19	1561	T	1234	5.76	10.00	14.00	48	2.016	1.000	0	6	1998	2754
77	19	1609	H	1405	5.35	8.94	12.81	55	1.000	1.000	0	5	2046	2754
77	19	1664	E	1604	5.44	8.94	12.81	55	2.627	1.452	1	6	2101	2754
77	19	1719	R	1374	5.42	8.94	12.81	55	1.000	1.000	0	1	2156	2754
77	19	1804	S	1420	5.83	10.00	14.42	46	2.691	1.352	1	7	2241	2754
77	19	1850	H	1404	5.33	8.94	14.00	53	0.999	1.000	0	5	2287	2754
77	19	1903	I	910	5.68	10.00	13.42	46	0.992	1.000	0	4	2340	2754
77	19	1949	T	1252	5.87	10.00	14.00	49	2.046	1.000	0	6	2386	2754
77	19	1998	C	1014	5.16	8.49	12.00	48	1.000	1.000	0	5	2435	2754
77	19	2046	O	1283	5.89	10.00	14.00	50	1.017	1.000	0	3	2483	2754
77	19	2096	I	945	5.84	10.00	13.42	43	1.031	1.000	0	4	2533	2754
77	19	2139	N	1482	5.70	10.00	16.00	54	1.028	1.000	0	5	2576	2754
77	19	2193	S	1449	5.89	10.00	14.42	48	2.746	1.352	1	7	2630	2754
77	19	2241	,	497	7.48	14.14	19.80	28	55.222	3.007	1	16	2678	2754
77	22	1088	a	3830	5.62	10.00	16.00	160	6.069	1.620	1	42	1525	2859
77	23	40	w	201	3.14	4.47	6.00	28	100.500	1.495	0	9	477	3680
77	23	68	h	144	3.12	5.66	8.00	23	1.502	0.952	0	22	505	3680
77	23	91	y	266	5.20	10.00	14.56	22	0.749	1.667	1	13	528	3680
77	23	113	,	9	2.00	2.00	2.00	4	1.000	0.425	0	16	550	3680
77	23	763	a	670	4.41	7.21	10.77	41	1.062	1.168	1	42	1200	3680
77	23	804	n	442	4.03	6.00	10.00	42	0.798	0.877	0	34	1241	3680
77	23	846	d	552	3.92	6.32	8.94	39	12.000	1.002	0	19	1283	3680
77	23	899	t	480	4.26	7.21	10.00	37	32.000	1.214	1	41	1336	3680
77	23	936	h	816	6.14	10.20	14.56	47	8.512	1.717	1	22	1373	3680
77	23	989	s	526	4.07	8.00	10.00	38	38.777	1.490	1	29	1426	3680
77	23	1102	m	328	4.05	6.32	10.00	19	0.891	0.921	0	12	1539	3680
77	23	1121	i	98	3.68	6.00	7.21	11	3.554	1.045	0	40	1558	3680
77	23	1141	h	266	3.86	6.00	7.21	18	2.775	1.010	0	22	1578	3680
77	23	1159	t	275	4.21	7.21	8.25	16	18.333	1.214	1	41	1596	3680
77	23	1705	t	436	4.04	6.32	11.31	31	29.067	1.065	0	41	2142	3680
77	23	1736	i	647	5.84	10.00	14.42	33	23.463	1.741	1	40	2173	3680
77	23	1769	m	413	5.19	8.25	12.00	31	1.122	1.200	1	12	2206	3680
77	23	1800	e	540	4.05	8.00	10.20	36	10.318	1.275	1	42	2237	3680
77	23	1911	y	474	4.20	7.21	10.00	40	1.335	1.202	1	13	2348	3680
77	23	1951	o	962	6.90	12.00	19.70	46	12.106	2.004	1	38	2388	3680
77	23	1997	u	645	4.27	7.21	10.77	47	1.450	1.164	1	12	2434	3680
77	23	2044	'	956	5.93	10.00	14.00	46	3.635	1.000	0	3	2481	3680
77	23	2090	r	776	5.74	10.00	12.81	46	22.597	1.668	1	32	2527	3680
77	23	2136	e	468	4.09	6.32	11.31	36	8.942	1.008	0	42	2573	3680
77	24	1677	t	541	4.00	6.32	8.00	37	36.067	1.065	0	41	2114	3786
77	24	1714	o	864	5.41	8.94	14.14	43	10.873	1.493	1	38	2151	3786
77	24	3214	w	2	2.00	2.00	2.00	3	1.000	0.669	0	9	3651	3786
77	24	3227	'	30	3.37	6.00	6.00	3	0.114	0.600	0	3	3664	3786
77	24	3230	s	23	2.70	4.00	4.00	2	1.696	0.745	0	29	3667	3786
77	25	1026	s	637	4.00	6.32	10.00	36	46.960	1.178	0	29	1463	3895
77	25	1062	u	391	3.90	6.00	10.00	31	0.879	0.969	0	12	1499	3895
77	25	1093	p	441	4.02	6.32	11.31	32	0.830	1.043	0	11	1530	3895
77	25	1125	p	482	3.89	6.00	8.25	35	0.907	0.990	0	11	1562	3895
77	25	1160	l	534	3.96	6.00	8.25	38	1.271	0.972	0	23	1597	3895
77	25	1198	y	643	3.80	6.00	10.00	51	1.811	1.000	0	13	1635	3895
77	25	1249	.	253	4.21	8.00	11.31	20	1.110	0.766	0	4	1686	3895
77	25	1979	f	812	4.07	6.00	11.31	35	1.646	0.965	0	13	2416	3895
77	25	2014	i	59	3.79	6.00	7.21	12	2.140	1.045	0	40	2451	3895
77	25	2026	a	591	3.80	6.00	8.94	39	0.937	0.972	0	42	2463	3895
77	25	2065	t	457	4.03	6.13	10.00	30	30.467	1.032	0	41	2502	3895
77	25	2127	a	609	3.80	6.00	8.94	39	0.965	0.972	0	42	2564	3895
77	25	2166	n	569	4.21	7.21	11.66	42	1.027	1.054	0	34	2603	3895
77	25	2208	d	575	3.79	6.00	10.00	40	12.500	0.950	0	19	2645	3895
77	25	2280	g	745	3.61	6.00	8.49	40	3.386	0.977	0	11	2717	3895
77	25	2320	o	554	4.04	6.32	8.25	33	6.972	1.056	0	38	2757	3895
77	25	2353	l	525	4.19	6.32	8.94	36	1.250	1.024	0	23	2790	3895
77	25	2389	d	598	3.80	6.00	8.94	36	13.000	0.950	0	19	2826	3895
77	28	1419	s	560	3.69	6.00	8.94	37	41.284	1.117	0	29	1856	4002
77	28	1456	h	853	4.15	6.32	10.77	55	8.898	1.065	0	22	1893	4002
77	28	1511	i	511	4.09	6.32	10.77	32	18.531	1.101	0	40	1948	4002
77	28	1543	t	520	3.90	6.00	8.00	37	34.667	1.010	0	41	1980	4002
77	28	1580	c	506	3.97	7.21	10.77	41	2.960	1.188	1	16	2017	4002
77	28	1621	o	567	4.03	6.32	10.00	38	7.135	1.056	0	38	2058	4002
77	28	1659	i	450	3.94	6.32	10.00	38	16.319	1.101	0	40	2096	4002
77	28	1697	n	928	3.95	6.00	10.77	64	1.675	0.877	0	34	2134	4002
77	28	1761	s	560	4.01	6.32	10.00	40	41.284	1.178	0	29	2198	4002
77	28	1801	,	636	4.21	7.21	10.00	33	70.667	1.533	0	16	2238	4002
77	28	1868	f	669	4.29	7.21	11.66	45	1.356	1.160	1	13	2305	4002
77	28	1913	i	584	3.75	6.00	8.49	40	21.178	1.045	0	40	2350	4002
77	28	1953	a	374	4.03	6.32	10.00	26	0.593	1.024	0	42	2390	4002
77	28	1979	t	380	4.99	8.49	13.42	24	25.333	1.429	1	41	2416	4002
77	28	2384	t	1771	3.87	6.00	10.00	117	118.067	1.010	0	41	2821	4002
77	28	2501	o	1773	4.15	7.21	11.31	114	22.312	1.204	1	38	2938	4002
77	31	756	t	471	4.07	6.32	10.00	32	31.400	1.065	0	41	1193	4219
77	31	788	i	445	4.04	6.32	10.00	32	16.138	1.101	0	40	1225	4219
77	31	820	m	851	4.29	7.21	11.31	48	2.312	1.050	0	12	1257	4219
77	31	868	e	606	4.10	6.32	10.00	35	11.579	1.008	0	42	1305	4219
77	31	948	i	409	3.89	6.00	10.00	31	14.832	1.045	0	40	1385	4219
77	31	979	n	562	4.18	7.21	10.77	38	1.014	1.054	0	34	1416	4219
77	31	1063	h	601	3.73	6.00	10.00	40	6.269	1.010	0	22	1500	4219
77	31	1103	u	638	4.23	6.32	10.20	45	1.434	1.021	0	12	1540	4219
77	31	1148	m	845	4.27	7.21	11.66	49	2.296	1.050	0	12	1585	4219
77	31	1197	a	635	3.89	6.00	8.49	45	1.006	0.972	0	42	1634	4219
77	31	1242	n	574	4.15	7.21	11.66	40	1.036	1.054	0	34	1679	4219
77	31	1328	h	614	3.66	6.00	10.00	44	6.405	1.010	0	22	1765	4219
77	31	1372	i	415	3.79	6.00	8.49	35	15.050	1.045	0	40	1809	4219
77	31	1407	s	649	4.24	7.21	10.00	34	47.845	1.343	1	29	1844	4219
77	31	1441	t	463	3.90	6.00	10.00	34	30.867	1.010	0	41	1878	4219
77	31	1475	o	559	4.04	6.00	8.00	36	7.035	1.002	0	38	1912	4219
77	31	1511	r	506	4.20	7.21	10.00	39	14.734	1.203	1	32	1948	4219
77	31	1550	y	660	4.36	7.21	11.31	35	1.859	1.202	1	13	1987	4219
77	31	1585	,	320	5.19	10.00	14.14	19	35.556	2.126	1	16	2022	4219
77	31	1649	p	675	3.85	6.00	10.00	38	1.271	0.990	0	11	2086	4219
77	31	1687	e	593	4.07	6.32	10.77	38	11.331	1.008	0	42	2124	4219
77	31	1725	a	610	3.77	6.00	8.49	40	0.967	0.972	0	42	2162	4219
77	31	1765	c	485	3.84	6.00	8.49	36	2.837	0.988	0	16	2202	4219
77	31	1801	e	585	4.02	6.32	10.00	37	11.178	1.008	0	42	2238	4219
77	31	1838	,	287	5.51	10.00	14.14	20	31.889	2.126	1	16	2275	4219
77	31	1904	l	524	4.10	6.00	8.94	32	1.248	0.972	0	23	2341	4219
77	31	1936	o	537	3.92	6.00	8.00	34	6.758	1.002	0	38	2373	4219
77	31	1970	v	518	4.37	7.21	12.00	39	0.944	1.000	0	4	2407	4219
77	31	2009	e	599	4.11	6.32	10.77	35	11.445	1.008	0	42	2446	4219
77	31	2090	a	640	3.84	6.00	8.94	39	1.014	0.972	0	42	2527	4219
77	31	2129	n	577	4.13	7.21	11.66	41	1.041	1.054	0	34	2566	4219
77	31	2170	d	616	3.77	6.00	8.94	41	13.391	0.950	0	19	2607	4219
77	32	754	(	448	4.40	8.00	8.94	18	0.985	1.000	0	4	1191	4328
77	32	772	E	606	3.67	6.00	10.00	44	0.993	0.974	0	6	1209	4328
77	32	816	l	520	4.37	7.21	10.00	32	1.238	1.168	1	23	1253	4328
77	32	848	v	544	4.33	7.21	12.00	39	0.992	1.000	0	4	1285	4328
77	32	887	i	441	4.08	6.32	10.00	34	15.993	1.101	0	40	1324	4328
77	32	921	s	677	4.38	7.21	10.77	34	49.909	1.343	1	29	1358	4328
77	32	982	C	511	3.49	5.66	8.49	38	0.504	0.667	0	5	1419	4328
77	32	1020	o	569	4.11	6.32	8.00	36	7.161	1.056	0	38	1457	4328
77	32	1056	s	700	4.52	8.00	11.31	36	51.605	1.490	1	29	1493	4328
77	32	1092	t	475	4.04	6.32	10.00	34	31.667	1.065	0	41	1529	4328
77	32	1126	e	600	4.20	7.21	11.31	36	11.465	1.150	1	42	1563	4328
77	32	1162	l	535	4.32	7.21	10.00	35	1.274	1.168	1	23	1599	4328
77	32	1197	l	546	4.27	6.32	10.00	36	1.300	1.024	0	23	1634	4328
77	32	1233	o	583	4.19	6.32	10.00	35	7.337	1.056	0	38	1670	4328
77	32	1290	w	708	4.34	7.21	12.00	45	354.000	2.411	1	9	1727	4328
77	32	1335	a	633	3.88	6.00	8.94	40	1.003	0.972	0	42	1772	4328
77	32	1375	s	675	4.39	7.21	11.31	36	49.762	1.343	1	29	1812	4328
