page	line	cell	char	area	sw	sw90	emax	width	area_ratio	sw_ratio	bold	n_same	x	y
75	9	1388	r	447	3.84	6.00	8.49	39	1.016	0.985	0	53	1496	1702
75	9	1427	s	576	3.92	6.00	10.00	34	0.982	0.949	0	75	1535	1702
75	9	1487	o	461	3.56	5.66	7.21	34	0.957	0.958	0	81	1595	1702
75	9	1521	f	499	3.66	6.00	10.00	36	0.953	1.000	0	15	1629	1702
75	9	1580	t	403	3.50	5.66	10.00	33	0.929	0.943	0	107	1688	1702
75	9	1613	r	415	3.62	6.00	8.25	38	0.944	0.985	0	53	1721	1702
75	9	1651	y	592	3.89	6.32	10.00	41	1.088	0.979	0	24	1759	1702
75	9	1692	i	355	3.55	6.00	8.49	36	0.954	1.001	0	100	1800	1702
75	9	1728	n	483	3.73	6.00	10.20	41	0.969	0.954	0	75	1836	1702
75	9	1769	g	682	3.24	4.47	7.21	39	1.001	0.833	0	22	1877	1702
75	9	1835	—	337	4.66	8.00	8.00	46	0.978	1.000	0	4	1943	1702
75	9	1908	a	538	3.46	5.66	8.00	41	0.948	0.978	0	81	2016	1702
75	9	1949	n	474	3.73	6.00	10.00	42	0.951	0.954	0	75	2057	1702
75	9	1991	d	521	3.36	5.66	8.25	39	0.964	0.987	0	30	2099	1702
75	9	2055	a	549	3.46	5.66	8.00	37	0.967	0.978	0	81	2163	1702
75	9	2118	c	415	3.47	5.66	7.21	35	0.954	0.985	0	42	2226	1702
75	9	2153	o	482	3.63	6.00	7.21	37	1.001	1.016	0	81	2261	1702
75	9	2190	l	684	5.04	8.00	11.31	38	1.676	1.347	1	43	2298	1702
75	9	2228	l	671	5.02	8.00	12.00	36	1.644	1.347	1	43	2336	1702
75	9	2264	e	482	3.59	6.32	8.49	39	0.904	1.052	0	117	2372	1702
75	9	2303	c	410	3.45	5.66	8.00	39	0.942	0.985	0	42	2411	1702
75	9	2342	t	409	3.58	5.66	10.00	35	0.943	0.943	0	107	2450	1702
75	9	2377	i	637	5.26	8.49	12.81	31	1.712	1.416	1	100	2485	1702
75	9	2408	v	774	5.54	10.00	14.14	44	1.692	1.581	1	8	2516	1702
75	9	2452	e	495	3.66	7.21	10.00	35	0.928	1.200	1	117	2560	1702
75	9	2514	p	1003	5.21	8.49	12.81	41	1.671	1.440	1	15	2622	1702
75	9	2555	a	549	3.51	5.66	8.00	45	0.967	0.978	0	81	2663	1702
75	9	2600	n	514	3.85	6.32	10.77	41	1.031	1.005	0	75	2708	1702
75	9	2641	i	674	5.30	8.81	12.81	38	1.812	1.469	1	100	2749	1702
75	9	2679	c	433	3.56	5.66	8.00	33	0.995	0.985	0	42	2787	1702
75	10	377	a	591	3.64	6.00	8.49	39	1.041	1.037	0	81	485	1810
75	10	416	r	456	3.89	6.32	8.94	37	1.037	1.038	0	53	524	1810
75	10	453	o	508	3.81	6.00	8.00	38	1.055	1.016	0	81	561	1810
75	10	491	s	603	4.00	6.32	10.00	37	1.028	1.001	0	75	599	1810
75	10	528	e	550	3.75	6.00	8.94	36	1.031	0.998	0	117	636	1810
75	10	591	i	366	3.55	6.00	8.25	30	0.984	1.001	0	100	699	1810
75	10	621	n	496	3.89	6.32	10.77	39	0.995	1.005	0	75	729	1810
75	10	685	t	443	3.79	6.00	10.00	33	1.022	1.000	0	107	793	1810
75	10	718	h	557	3.39	5.66	8.49	45	0.988	0.982	0	58	826	1810
75	10	763	e	531	3.71	6.00	8.94	35	0.996	0.998	0	117	871	1810
75	10	823	g	1132	5.45	10.00	16.12	41	1.661	1.862	1	22	931	1810
75	10	864	l	701	5.15	8.25	12.00	37	1.717	1.389	1	43	972	1810
75	10	901	o	701	4.84	8.00	10.00	39	1.456	1.355	1	81	1009	1810
75	10	940	b	869	4.98	8.00	12.81	43	1.507	1.349	1	22	1048	1810
75	10	983	a	835	4.86	8.00	11.66	44	1.471	1.383	1	81	1091	1810
75	10	1027	l	703	5.12	8.00	11.66	38	1.722	1.347	1	43	1135	1810
75	10	1571	m	230	3.36	5.66	6.32	17	0.339	0.922	0	22	1679	1810
75	10	1588	o	237	3.81	6.00	8.00	17	0.492	1.016	0	81	1696	1810
75	10	1605	n	60	3.39	6.00	6.00	9	0.120	0.954	0	75	1713	1810
75	10	1614	e	373	3.74	6.00	10.00	19	0.699	0.998	0	117	1722	1810
75	10	1633	y	60	3.24	4.59	6.00	8	0.110	0.710	0	24	1741	1810
75	12	523	J	480	3.82	6.32	10.77	36	1.000	1.000	0	1	631	2025
75	12	559	a	575	3.52	5.66	8.00	43	1.013	0.978	0	81	667	2025
75	12	602	m	742	3.93	6.32	10.00	46	1.092	1.030	0	22	710	2025
75	12	648	i	375	3.56	6.00	8.00	36	1.008	1.001	0	100	756	2025
75	12	684	e	545	3.74	6.00	8.94	34	1.022	0.998	0	117	792	2025
75	12	744	D	672	3.63	6.00	8.49	42	1.000	1.000	0	1	852	2025
75	12	786	i	376	3.64	6.00	8.49	36	1.011	1.001	0	100	894	2025
75	12	822	m	730	3.86	6.32	10.00	48	1.075	1.030	0	22	930	2025
75	12	870	o	479	3.70	6.00	8.00	38	0.995	1.016	0	81	978	2025
75	12	908	n	502	3.84	6.32	10.77	45	1.007	1.005	0	75	1016	2025
75	12	953	.	178	5.69	10.77	14.14	21	0.998	1.146	1	21	1061	2025
75	12	1000	T	520	3.47	6.00	8.49	39	0.956	1.020	0	7	1108	2025
75	12	1039	h	555	3.44	5.66	8.49	44	0.985	0.982	0	58	1147	2025
75	12	1083	e	530	3.74	6.00	10.00	36	0.994	0.998	0	117	1191	2025
75	12	1146	B	579	3.35	5.66	8.00	43	0.980	0.971	0	9	1254	2025
75	12	1189	i	391	3.54	6.00	8.49	34	1.051	1.001	0	100	1297	2025
75	12	1223	t	403	3.75	6.00	10.00	27	0.929	1.000	0	107	1331	2025
75	12	1250	c	428	3.53	5.66	7.21	35	0.984	0.985	0	42	1358	2025
75	12	1285	o	472	3.64	6.00	8.00	38	0.980	1.016	0	81	1393	2025
75	12	1323	i	384	3.65	6.00	8.49	32	1.032	1.001	0	100	1431	2025
75	12	1355	n	491	3.68	6.00	10.00	39	0.985	0.954	0	75	1463	2025
75	12	1419	r	445	3.84	6.00	8.49	35	1.012	0.985	0	53	1527	2025
75	12	1454	a	541	3.37	5.66	8.00	41	0.953	0.978	0	81	1562	2025
75	12	1495	b	550	3.66	6.00	10.00	34	0.954	1.012	0	22	1603	2025
75	12	1529	b	548	3.56	6.00	8.49	38	0.951	1.012	0	22	1637	2025
75	12	1567	i	358	3.43	6.00	8.00	31	0.962	1.001	0	100	1675	2025
75	12	1598	t	410	3.60	6.00	8.94	28	0.946	1.000	0	107	1706	2025
75	12	1651	h	524	3.31	5.66	8.00	41	0.930	0.982	0	58	1759	2025
75	12	1692	o	465	3.59	5.66	8.00	37	0.966	0.958	0	81	1800	2025
75	12	1729	l	437	3.67	6.00	8.49	35	1.071	1.010	0	43	1837	2025
75	12	1764	e	503	3.60	6.00	8.94	33	0.943	0.998	0	117	1872	2025
75	12	1822	w	586	3.87	6.32	10.20	45	0.961	0.987	0	15	1930	2025
75	12	1867	a	528	3.43	5.66	8.00	40	0.930	0.978	0	81	1975	2025
75	12	1907	s	570	3.89	6.00	10.00	36	0.972	0.949	0	75	2015	2025
75	12	1969	o	468	3.59	5.66	8.00	34	0.972	0.958	0	81	2077	2025
75	12	2003	p	594	3.49	5.66	8.00	40	0.989	0.960	0	15	2111	2025
75	12	2043	e	527	3.63	5.79	8.94	37	0.988	0.964	0	117	2151	2025
75	12	2080	n	485	3.79	6.00	10.20	42	0.973	0.954	0	75	2188	2025
75	12	2122	i	357	3.56	6.00	8.49	34	0.960	1.001	0	100	2230	2025
75	12	2156	n	474	3.79	6.32	10.00	41	0.951	1.005	0	75	2264	2025
75	12	2197	g	658	3.22	4.47	7.21	43	0.965	0.833	0	22	2305	2025
75	12	2267	—	341	4.56	8.00	8.25	47	0.990	1.000	0	4	2375	2025
75	12	2341	t	411	3.53	5.66	8.49	35	0.948	0.943	0	107	2449	2025
75	12	2376	h	987	5.07	8.25	12.65	46	1.752	1.431	1	58	2484	2025
75	12	2422	e	506	3.67	7.21	8.94	39	0.949	1.200	1	117	2530	2025
75	12	2487	b	878	5.02	8.00	12.00	41	1.523	1.349	1	22	2595	2025
75	12	2528	l	688	5.19	8.00	12.00	38	1.686	1.347	1	43	2636	2025
75	12	2566	a	567	3.54	5.66	8.00	44	0.999	0.978	0	81	2674	2025
75	12	2610	c	422	3.49	5.66	8.00	36	0.970	0.985	0	42	2718	2025
75	12	2646	k	702	3.98	6.32	10.00	42	0.987	1.054	0	10	2754	2025
75	12	2715	h	577	5.34	8.94	12.81	23	1.024	1.552	1	58	2823	2025
75	12	2738	o	388	4.93	8.00	11.31	19	0.806	1.355	1	81	2846	2025
75	12	2757	l	12	2.69	4.31	4.47	6	0.029	0.725	0	43	2865	2025
75	12	2763	e	225	3.37	5.66	6.32	16	0.422	0.941	0	117	2871	2025
75	13	471	t	469	3.89	6.00	10.00	32	1.082	1.000	0	107	579	2128
75	13	503	h	1024	5.30	8.81	14.00	48	1.817	1.529	1	58	611	2128
75	13	551	e	513	3.76	7.21	10.00	39	0.962	1.200	1	117	659	2128
75	13	618	C	496	3.37	5.66	7.21	38	0.982	1.117	0	2	726	2128
75	13	656	o	502	3.76	6.00	8.00	36	1.042	1.016	0	81	764	2128
75	13	692	s	599	4.02	6.32	10.00	39	1.021	1.001	0	75	800	2128
75	13	731	m	1063	5.01	8.25	11.66	51	1.565	1.344	1	22	839	2128
75	13	782	i	671	5.23	8.49	12.00	35	1.804	1.416	1	100	890	2128
75	13	817	c	426	3.54	5.66	8.00	32	0.979	0.985	0	42	925	2128
75	13	877	N	1116	4.91	8.25	13.42	47	1.773	1.374	1	4	985	2128
75	13	924	o	482	3.67	6.00	7.21	36	1.001	1.016	0	81	1032	2128
75	13	960	w	935	5.84	10.00	14.00	48	1.533	1.561	1	15	1068	2128
75	13	1035	—	348	4.73	8.00	8.00	46	1.010	1.000	0	4	1143	2128
75	13	1108	a	568	3.54	5.66	8.00	41	1.000	0.978	0	81	1216	2128
75	13	1149	n	506	3.73	6.00	10.00	41	1.015	0.954	0	75	1257	2128
75	13	1190	d	527	3.46	5.66	8.49	38	0.975	0.987	0	30	1298	2128
75	13	1254	i	389	3.54	6.00	8.49	30	1.046	1.001	0	100	1362	2128
75	13	1284	t	400	3.65	6.00	10.00	26	0.923	1.000	0	107	1392	2128
75	13	1335	h	539	3.37	5.66	8.25	42	0.957	0.982	0	58	1443	2128
75	13	1377	a	549	3.46	5.66	8.00	42	0.967	0.978	0	81	1485	2128
75	13	1419	d	521	3.36	5.66	8.25	40	0.964	0.987	0	30	1527	2128
75	13	1485	f	715	3.74	6.00	10.00	34	1.365	1.000	0	15	1593	2128
75	13	1519	i	57	3.45	6.00	6.00	15	0.153	1.001	0	100	1627	2128
75	13	1534	a	528	3.33	5.66	8.00	39	0.930	0.978	0	81	1642	2128
75	13	1573	t	408	3.64	6.00	8.94	29	0.941	1.000	0	107	1681	2128
75	13	1626	m	706	3.76	6.00	8.94	47	1.039	0.978	0	22	1734	2128
75	13	1673	a	548	3.47	5.66	8.00	43	0.965	0.978	0	81	1781	2128
75	13	1716	r	436	3.77	6.00	8.49	36	0.991	0.985	0	53	1824	2128
75	13	1752	k	673	3.86	6.00	8.49	42	0.946	1.000	0	10	1860	2128
75	13	1794	e	506	3.62	6.00	10.00	34	0.949	0.998	0	117	1902	2128
75	13	1828	t	417	3.63	6.00	10.00	34	0.962	1.000	0	107	1936	2128
75	13	1862	s	563	3.87	6.00	10.00	36	0.960	0.949	0	75	1970	2128
75	13	1925	i	357	3.45	6.00	8.00	29	0.960	1.001	0	100	2033	2128
75	13	1954	n	501	3.80	6.32	10.77	40	1.005	1.005	0	75	2062	2128
75	13	2020	i	368	3.46	6.00	8.00	29	0.989	1.001	0	100	2128	2128
75	13	2049	t	422	3.75	6.00	10.00	30	0.973	1.000	0	107	2157	2128
75	13	2079	s	582	3.91	6.32	10.00	35	0.992	1.001	0	75	2187	2128
75	13	2142	s	581	3.98	6.32	10.00	36	0.991	1.001	0	75	2250	2128
75	13	2178	i	352	3.48	6.00	8.00	34	0.946	1.001	0	100	2286	2128
75	13	2212	g	690	3.32	5.66	8.00	40	1.012	1.053	0	22	2320	2128
75	13	2252	h	551	3.38	5.66	8.49	43	0.978	0.982	0	58	2360	2128
75	13	2295	t	414	3.59	6.00	8.94	32	0.955	1.000	0	107	2403	2128
75	13	2327	.	170	5.56	10.00	14.00	20	0.953	1.064	0	21	2435	2128
75	14	0	I	514	4.54	8.00	11.31	9	1.101	1.333	1	3	108	2312
75	14	9	n	613	4.66	8.00	11.31	12	1.229	1.272	1	75	117	2312
75	14	796	a	583	3.60	5.93	8.25	40	1.027	1.025	0	81	904	2312
75	14	836	l	466	3.91	6.00	8.94	34	1.142	1.010	0	43	944	2312
75	14	870	l	458	3.77	6.00	8.00	36	1.122	1.010	0	43	978	2312
75	14	930	t	439	3.75	6.00	10.00	33	1.012	1.000	0	107	1038	2312
75	14	963	h	563	3.46	6.00	8.00	44	0.999	1.041	0	58	1071	2312
75	14	1007	e	523	3.70	6.00	10.00	35	0.981	0.998	0	117	1115	2312
75	14	1069	c	418	3.49	5.66	8.00	32	0.961	0.985	0	42	1177	2312
75	14	1101	h	551	3.42	5.66	8.49	46	0.978	0.982	0	58	1209	2312
75	14	1147	a	553	3.51	5.66	8.00	42	0.974	0.978	0	81	1255	2312
75	14	1189	o	475	3.64	6.00	7.21	37	0.986	1.016	0	81	1297	2312
75	14	1226	s	579	3.94	6.32	10.00	34	0.987	1.001	0	75	1334	2312
75	14	1286	y	615	4.03	7.21	11.31	38	1.130	1.116	0	24	1394	2312
75	14	1324	o	479	3.68	6.00	8.00	37	0.995	1.016	0	81	1432	2312
75	14	1361	u	530	3.77	6.00	8.25	43	0.959	0.998	0	27	1469	2312
75	14	1430	s	579	3.89	6.00	10.00	35	0.987	0.949	0	75	1538	2312
75	14	1465	e	522	3.68	6.00	10.00	34	0.979	0.998	0	117	1573	2312
75	14	1499	e	519	3.66	6.00	10.00	37	0.973	0.998	0	117	1607	2312
75	14	1562	a	537	3.40	5.66	8.00	39	0.946	0.978	0	81	1670	2312
75	14	1601	r	441	3.83	6.00	8.25	38	1.003	0.985	0	53	1709	2312
75	14	1639	o	467	3.58	5.66	7.21	36	0.970	0.958	0	81	1747	2312
75	14	1675	u	527	3.76	6.00	8.94	45	0.953	0.998	0	27	1783	2312
75	14	1720	n	503	3.74	6.32	10.77	41	1.009	1.005	0	75	1828	2312
75	14	1761	d	514	3.40	5.66	8.25	41	0.951	0.987	0	30	1869	2312
75	14	1827	y	596	3.93	6.32	10.77	41	1.095	0.979	0	24	1935	2312
75	14	1868	o	454	3.52	5.66	8.00	35	0.943	0.958	0	81	1976	2312
75	14	1903	u	546	3.84	6.00	8.94	43	0.987	0.998	0	27	2011	2312
75	14	1969	t	422	3.64	6.00	10.00	33	0.973	1.000	0	107	2077	2312
75	14	2002	h	529	3.35	5.66	8.00	47	0.939	0.982	0	58	2110	2312
75	14	2049	e	541	3.78	6.00	10.00	36	1.014	0.998	0	117	2157	2312
75	14	2085	s	569	3.92	6.32	10.20	35	0.970	1.001	0	75	2193	2312
75	14	2120	e	535	3.76	6.00	10.00	39	1.003	0.998	0	117	2228	2312
75	14	2186	d	529	3.42	5.66	8.25	37	0.979	0.987	0	30	2294	2312
75	14	2223	a	513	3.51	5.66	8.00	36	0.904	0.978	0	81	2331	2312
75	14	2259	y	644	3.95	6.32	10.77	45	1.183	0.979	0	24	2367	2312
75	14	2304	s	558	3.78	6.00	10.00	34	0.951	0.949	0	75	2412	2312
75	14	2365	i	362	3.54	6.00	8.49	32	0.973	1.001	0	100	2473	2312
75	14	2397	s	576	3.94	6.32	10.00	33	0.982	1.001	0	75	2505	2312
75	14	2457	c	424	3.53	5.66	7.21	35	0.975	0.985	0	42	2565	2312
75	14	2492	a	575	3.60	6.00	8.00	40	1.013	1.037	0	81	2600	2312
75	14	2532	u	548	3.82	6.00	8.94	44	0.991	0.998	0	27	2640	2312
75	14	2576	s	583	3.98	6.32	10.00	36	0.994	1.001	0	75	2684	2312
75	14	2612	e	519	3.67	6.00	8.94	38	0.973	0.998	0	117	2720	2312
75	14	2650	d	521	3.43	5.66	8.25	41	0.964	0.987	0	30	2758	2312
75	14	2716	b	585	3.77	6.00	10.00	39	1.015	1.012	0	22	2824	2312
75	14	2755	y	450	4.06	6.32	11.31	24	0.827	0.979	0	24	2863	2312
75	15	809	A	524	3.88	7.21	10.00	44	1.003	1.000	0	2	917	2407
75	15	853	n	522	3.85	6.32	10.00	43	1.047	1.005	0	75	961	2407
75	15	896	d	552	3.48	5.66	8.25	40	1.021	0.987	0	30	1004	2407
75	15	961	n	519	3.82	6.06	10.77	39	1.041	0.964	0	75	1069	2407
75	15	1000	o	489	3.72	6.00	8.00	36	1.015	1.016	0	81	1108	2407
75	15	1036	t	440	3.69	6.00	10.00	36	1.015	1.000	0	107	1144	2407
75	15	1072	h	551	3.42	5.66	8.49	44	0.978	0.982	0	58	1180	2407
75	15	1116	i	363	3.50	6.00	8.00	36	0.976	1.001	0	100	1224	2407
75	15	1152	n	499	3.75	6.32	10.20	40	1.001	1.005	0	75	1260	2407
75	15	1192	g	679	3.22	4.47	7.21	41	0.996	0.833	0	22	1300	2407
75	15	1258	c	426	3.54	5.66	8.00	35	0.979	0.985	0	42	1366	2407
75	15	1293	o	469	3.59	5.66	7.21	35	0.974	0.958	0	81	1401	2407
75	15	1328	u	524	3.82	6.00	8.49	44	0.948	0.998	0	27	1436	2407
75	15	1372	l	449	3.75	6.00	8.00	35	1.100	1.010	0	43	1480	2407
75	15	1407	d	531	3.45	5.66	8.25	37	0.983	0.987	0	30	1515	2407
75	15	1469	b	573	3.68	6.00	8.94	38	0.994	1.012	0	22	1577	2407
75	15	1507	e	521	3.69	6.00	8.94	36	0.977	0.998	0	117	1615	2407
75	15	1568	b	538	3.51	5.66	8.49	38	0.933	0.954	0	22	1676	2407
75	15	1606	e	520	3.62	6.00	8.94	38	0.975	0.998	0	117	1714	2407
75	15	1644	t	425	3.65	6.00	10.00	36	0.980	1.000	0	107	1752	2407
75	15	1680	t	411	3.55	5.66	10.00	32	0.948	0.943	0	107	1788	2407
75	15	1712	e	533	3.73	6.00	10.00	37	0.999	0.998	0	117	1820	2407
75	15	1749	r	452	3.80	6.00	8.94	37	1.028	0.985	0	53	1857	2407
75	15	1786	.	165	5.58	10.00	14.00	14	0.925	1.064	0	21	1894	2407
75	15	1827	N	526	3.31	5.66	8.94	44	0.836	0.943	0	4	1935	2407
75	15	1871	o	464	3.57	5.66	7.21	37	0.964	0.958	0	81	1979	2407
75	15	1908	c	408	3.45	5.66	7.21	36	0.938	0.985	0	42	2016	2407
75	15	1944	o	466	3.59	5.66	8.00	40	0.968	0.958	0	81	2052	2407
75	15	1984	i	640	5.05	8.00	12.00	37	1.720	1.335	1	100	2092	2407
75	15	2021	n	487	3.72	6.00	10.00	42	0.977	0.954	0	75	2129	2407
75	15	2063	e	500	3.79	7.21	10.00	38	0.937	1.200	1	117	2171	2407
75	15	2101	r	444	3.83	6.00	8.49	39	1.010	0.985	0	53	2209	2407
75	15	2140	s	575	3.90	6.00	10.00	34	0.980	0.949	0	75	2248	2407
75	15	2203	a	547	3.47	5.66	8.00	41	0.963	0.978	0	81	2311	2407
75	15	2244	n	491	3.73	6.00	10.00	41	0.985	0.954	0	75	2352	2407
75	15	2285	d	874	4.83	8.00	12.00	42	1.617	1.395	1	30	2393	2407
75	15	2354	s	580	3.92	6.32	10.00	33	0.989	1.001	0	75	2462	2407
75	15	2387	h	989	5.20	8.49	12.81	47	1.755	1.473	1	58	2495	2407
75	15	2434	i	681	5.14	8.25	12.00	37	1.831	1.376	1	100	2542	2407
75	15	2471	t	409	3.70	6.00	10.00	31	0.943	1.000	0	107	2579	2407
75	15	2502	c	421	3.51	5.66	8.00	35	0.968	0.985	0	42	2610	2407
75	15	2537	o	467	3.57	5.66	7.21	39	0.970	0.958	0	81	2645	2407
75	15	2576	i	663	5.17	8.44	12.81	35	1.782	1.408	1	100	2684	2407
75	15	2611	n	487	3.83	6.32	10.00	44	0.977	1.005	0	75	2719	2407
75	15	2655	e	887	6.22	10.77	18.00	39	1.663	1.792	1	117	2763	2407
75	15	2694	r	445	3.82	6.00	8.94	38	1.012	0.985	0	53	2802	2407
75	15	2732	s	578	3.96	6.32	10.00	36	0.986	1.001	0	75	2840	2407
75	15	2768	,	75	2.87	4.00	6.00	11	0.305	0.409	0	4	2876	2407
75	16	657	e	522	3.89	7.21	10.00	36	0.979	1.200	1	117	765	2526
75	16	693	v	777	5.69	10.00	14.42	45	1.698	1.581	1	8	801	2526
75	16	738	e	500	3.67	7.21	8.94	37	0.937	1.200	1	117	846	2526
75	16	775	n	534	3.94	6.32	10.00	42	1.071	1.005	0	75	883	2526
75	16	846	s	574	3.92	6.00	10.00	34	0.979	0.949	0	75	954	2526
75	16	880	o	497	3.75	6.00	8.00	40	1.032	1.016	0	81	988	2526
75	16	920	m	1079	5.08	8.25	12.65	49	1.588	1.344	1	22	1028	2526
75	16	969	e	878	6.24	11.31	18.00	37	1.646	1.882	1	117	1077	2526
75	16	1034	B	979	4.38	7.21	11.31	45	1.658	1.238	1	9	1142	2526
75	16	1079	i	680	5.12	8.25	12.81	36	1.828	1.376	1	100	1187	2526
75	16	1115	t	412	3.62	6.00	8.49	29	0.950	1.000	0	107	1223	2526
75	16	1144	c	427	3.56	5.66	8.00	38	0.982	0.985	0	42	1252	2526
75	16	1182	o	482	3.66	6.00	8.00	37	1.001	1.016	0	81	1290	2526
75	16	1219	i	640	5.04	8.25	12.00	36	1.720	1.376	1	100	1327	2526
75	16	1255	n	503	3.69	6.00	10.00	41	1.009	0.954	0	75	1363	2526
75	16	1296	e	498	3.74	7.21	10.00	39	0.934	1.200	1	117	1404	2526
75	16	1335	r	444	3.83	6.00	8.94	39	1.010	0.985	0	53	1443	2526
75	16	1374	s	584	3.93	6.00	10.00	35	0.996	0.949	0	75	1482	2526
75	16	1409	,	253	5.08	10.00	13.42	20	1.028	1.022	0	4	1517	2526
75	16	1457	c	418	3.49	5.66	7.21	36	0.961	0.985	0	42	1565	2526
75	16	1493	o	467	3.56	5.66	7.21	39	0.970	0.958	0	81	1601	2526
75	16	1532	n	497	3.70	6.13	10.00	41	0.997	0.974	0	75	1640	2526
75	16	1573	s	566	3.85	6.00	10.00	36	0.965	0.949	0	75	1681	2526
75	16	1609	i	646	5.08	8.25	12.00	37	1.736	1.376	1	100	1717	2526
75	16	1646	d	876	4.88	8.00	12.65	41	1.621	1.395	1	30	1754	2526
75	16	1687	e	878	6.51	12.00	19.70	38	1.646	1.997	1	117	1795	2526
75	16	1725	r	446	3.81	6.00	8.49	37	1.014	0.985	0	53	1833	2526
75	16	1786	t	414	3.53	5.66	8.49	32	0.955	0.943	0	107	1894	2526
75	16	1818	h	953	5.01	8.25	12.65	47	1.691	1.431	1	58	1926	2526
75	16	1865	i	663	5.08	8.25	12.00	38	1.782	1.376	1	100	1973	2526
75	16	1903	s	579	3.94	6.00	10.00	34	0.987	0.949	0	75	2011	2526
75	16	1965	v	749	5.50	10.00	14.00	43	1.637	1.581	1	8	2073	2526
75	16	2008	i	669	5.26	8.49	12.81	35	1.798	1.416	1	100	2116	2526
75	16	2043	e	885	6.46	11.66	18.11	38	1.659	1.940	1	117	2151	2526
75	16	2081	w	943	5.93	10.20	14.00	49	1.546	1.591	1	15	2189	2526
75	16	2155	t	425	3.64	6.00	10.00	32	0.980	1.000	0	107	2263	2526
75	16	2187	o	471	3.61	5.66	7.21	38	0.978	0.958	0	81	2295	2526
75	16	2225	x	654	4.15	7.21	10.00	47	0.996	1.000	0	8	2333	2526
75	16	2272	i	648	5.11	8.25	12.00	36	1.742	1.376	1	100	2380	2526
75	16	2308	c	430	3.56	5.66	7.21	34	0.988	0.985	0	42	2416	2526
75	16	2342	.	295	7.08	13.42	18.00	24	1.654	1.428	1	21	2450	2526
75	16	2392	E	613	3.25	5.66	8.00	44	0.972	1.000	0	2	2500	2526
75	16	2436	v	471	3.96	6.32	10.77	42	1.029	1.000	0	8	2544	2526
75	16	2478	e	555	3.84	6.00	10.00	35	1.041	0.998	0	117	2586	2526
75	16	2513	r	467	3.91	6.00	8.49	39	1.062	0.985	0	53	2621	2526
75	16	2552	y	598	3.96	6.32	11.31	38	1.099	0.979	0	24	2660	2526
75	16	2590	b	569	3.56	6.00	8.94	38	0.987	1.012	0	22	2698	2526
75	16	2628	o	465	3.59	5.66	7.21	39	0.966	0.958	0	81	2736	2526
75	16	2667	d	487	3.39	5.66	8.25	39	0.901	0.987	0	30	2775	2526
75	16	2706	y	620	4.07	7.21	11.31	39	1.139	1.116	0	24	2814	2526
75	16	2745	'	16	2.71	4.24	4.47	9	1.000	0.600	0	7	2853	2526
75	16	2754	s	273	3.96	7.21	10.00	25	0.465	1.141	0	75	2862	2526
75	17	958	a	587	3.47	5.66	7.21	42	1.034	0.978	0	81	1066	2628
75	17	1000	b	546	3.68	6.00	8.49	37	0.947	1.012	0	22	1108	2628
75	17	1037	o	484	3.67	6.00	7.21	35	1.005	1.016	0	81	1145	2628
75	17	1072	u	551	3.88	6.00	10.00	43	0.997	0.998	0	27	1180	2628
75	17	1115	t	429	3.61	6.00	10.00	32	0.989	1.000	0	107	1223	2628
75	17	1173	"	348	4.37	8.00	8.00	28	0.993	1.333	1	4	1281	2628
75	17	1201	T	959	5.10	8.25	12.17	45	1.764	1.402	1	7	1309	2628
75	17	1246	o	475	3.60	5.66	8.00	35	0.986	0.958	0	81	1354	2628
75	17	1281	x	641	4.10	7.21	10.00	48	0.976	1.000	0	8	1389	2628
75	17	1329	i	657	5.12	8.25	12.81	34	1.766	1.376	1	100	1437	2628
75	17	1363	c	426	3.53	5.66	8.00	32	0.979	0.985	0	42	1471	2628
75	17	1422	B	972	4.34	7.21	11.31	43	1.646	1.238	1	9	1530	2628
75	17	1465	i	659	5.14	8.25	11.66	36	1.771	1.376	1	100	1573	2628
75	17	1501	t	430	3.67	6.00	10.00	31	0.992	1.000	0	107	1609	2628
75	17	1532	c	420	3.50	5.66	7.21	36	0.965	0.985	0	42	1640	2628
75	17	1568	o	475	3.63	5.66	8.00	39	0.986	0.958	0	81	1676	2628
75	17	1607	i	657	5.08	8.25	12.00	34	1.766	1.376	1	100	1715	2628
75	17	1641	n	509	3.84	6.32	10.77	41	1.021	1.005	0	75	1749	2628
75	17	1710	M	668	3.39	6.00	8.94	47	0.971	1.000	0	5	1818	2628
75	17	1757	a	536	3.42	5.66	8.00	44	0.944	0.978	0	81	1865	2628
75	17	1801	x	648	4.13	7.21	10.00	50	0.987	1.000	0	8	1909	2628
75	17	1851	i	662	5.22	8.49	12.00	36	1.780	1.416	1	100	1959	2628
75	17	1887	m	1066	5.03	8.25	12.00	50	1.569	1.344	1	22	1995	2628
75	17	1937	a	532	3.35	5.66	7.21	44	0.937	0.978	0	81	2045	2628
75	17	1981	l	695	5.21	8.25	12.81	39	1.703	1.389	1	43	2089	2628
75	17	2020	i	645	5.03	8.15	12.00	36	1.734	1.359	1	100	2128	2628
75	17	2056	s	576	3.93	6.32	10.00	36	0.982	1.001	0	75	2164	2628
75	17	2092	t	413	3.55	5.66	8.49	36	0.953	0.943	0	107	2200	2628
75	17	2128	s	584	3.93	6.32	10.00	37	0.996	1.001	0	75	2236	2628
75	17	2165	"	353	4.40	8.00	8.94	28	1.007	1.333	1	4	2273	2628
75	17	2218	t	412	3.61	6.00	10.00	35	0.950	1.000	0	107	2326	2628
